Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84
T015-B2PPDBAL-PBmiRNA_S21_R1_001	31.2157906075	31.4364254973	31.510876903	31.5626301023	31.5947188467	35.127886862	35.1154699307	35.0937395246	35.1029211058	35.1168608957	35.1013769409	35.0810582847	35.0602008426	35.0525314263	35.0378989026	34.9697448668	34.9390217042	34.8627123615	34.8218636961	34.7879125865	34.7180453431	34.6831834542	34.6462150821	34.6081694083	34.5731008029	34.5394905392	34.4821558295	34.4008355587	34.303802712	34.2188674882	34.1479391729	34.0974694073	34.0166704759	33.9094045916	33.7669530104	33.7059264853	33.6090212694	33.5114019988	33.4291727267	33.4128088661	33.3564382886	33.2865921394	33.1839830286	33.0579155001	32.9602357055	32.9515574165	31.8172199871
T015-B2SalBAL-PBmiRNA1_S19_R1_001	30.8477453057	31.2832629597	31.441491763	31.5109257439	31.5474026729	35.0439571658	35.0195952122	34.9874842755	34.9973689113	34.9986856536	34.9763409462	34.95050622	34.9261480861	34.9112926461	34.9002216402	34.8521671969	34.8148186941	34.7276939444	34.6796293938	34.6223587246	34.5409768494	34.5199872263	34.4764353419	34.4454291936	34.4125289187	34.3722646653	34.3054986862	34.2219225258	34.1107917794	34.0308000752	33.9470678064	33.8808415801	33.7761494897	33.6685308095	33.5177622382	33.4679781524	33.3647654741	33.2692784549	33.1867863265	33.148884382	33.0761584022	33.0280249921	32.9098897258	32.7722837652	32.6584513033	32.652620299	31.4554303947
T015-B2SalBAL-PLmiRNA2_S20_R1_001	31.1764448255	31.4243963866	31.5105904896	31.5534563083	31.5864444673	35.1258936072	35.1043980878	35.0748472419	35.0772319792	35.0789235997	35.056940235	35.0334566039	35.0167253651	35.00209846	34.9898293531	34.9367479725	34.9060436674	34.8240952174	34.781459825	34.7359643402	34.6287767865	34.6227159557	34.5795396523	34.5619042903	34.539054387	34.4979742763	34.4324474962	34.3439712951	34.2461953677	34.1520841738	34.0808749683	34.0456543309	33.9545828263	33.8379689817	33.6704746607	33.6344734048	33.5249498244	33.4004927495	33.3237518273	33.2980826219	33.2594829431	33.2220916569	33.0907945562	32.9276582349	32.8565756627	32.9055008392	31.6814601025
T016-B1BALCells-PBmiRNA_S16_R1_001	31.2565286958	31.5168661593	31.5989278786	31.6490512087	31.6754393033	35.2741431885	35.254884326	35.2389084749	35.2345342317	35.2469733487	35.2341205574	35.209405669	35.2021842578	35.1922494267	35.1771934869	35.1395566663	35.1106299156	35.0503010039	35.0177012008	34.9719769683	34.909225434	34.8900188547	34.8626306941	34.8281422511	34.8089201195	34.7819073878	34.7350368398	34.669301701	34.5539241166	34.5001232234	34.4659617955	34.4285020008	34.3582695965	34.2571999198	34.1302907643	34.0870019698	34.0083369122	33.9216266997	33.8489803947	33.8031524995	33.7280742784	33.693774684	33.6104115995	33.526764594	33.4161012032	33.396694413	32.3048973517
T016-B2BCGBAL-PBmiRNA1_S17_R1_001	31.0840775252	31.4054993673	31.5271700173	31.5948663302	31.6294184139	35.1995820193	35.1777695189	35.1507473251	35.1538497513	35.1613868267	35.151228409	35.1229940776	35.1127797604	35.1055375744	35.0876017229	35.0484508701	35.016139609	34.9454054085	34.9136315039	34.8650025992	34.7865860934	34.7748065804	34.7456050696	34.7116099075	34.6911860055	34.6644276329	34.6097805503	34.5360529307	34.4115335575	34.3543725834	34.3198964162	34.2768765737	34.1959433373	34.0900717719	33.9527227736	33.9079593848	33.821171752	33.7273237569	33.6490942132	33.5980333117	33.5223991299	33.4880768103	33.3982459673	33.2985497716	33.1850975643	33.1783230695	32.0337733115
T016-B2BCGBAL-PBmiRNA2_S18_R1_001	31.193303112	31.4819802766	31.5819566125	31.6382902762	31.6710490418	35.2712364661	35.2505807718	35.2355967219	35.2260812924	35.2370326089	35.2299978119	35.2079487694	35.2041157395	35.1893666812	35.1743179688	35.1404693426	35.1088853425	35.0449465531	35.0128340856	34.9665945542	34.9155779272	34.8950191992	34.8629535797	34.8257384564	34.8012191719	34.7786603376	34.7249841242	34.6682176311	34.5489053833	34.4893009242	34.4563613912	34.4082328767	34.336270683	34.2363471099	34.1128744411	34.0633087795	33.9821306813	33.8999215685	33.8226552487	33.7790558797	33.7096451123	33.6637787219	33.5814944884	33.5158567635	33.3962456904	33.3641522636	32.3144183008
T016-B2PPDBAL-PBmiRNA_S19_R1_001	31.2427922902	31.4882595579	31.5716315188	31.621620409	31.6464192104	35.2297687667	35.2080092577	35.1912765554	35.1929332606	35.2022009486	35.1903220486	35.1616827643	35.1505004737	35.1426278685	35.1266157478	35.0909520913	35.0609562805	34.9931878549	34.9627758437	34.9155460852	34.8578058667	34.8358792971	34.8073441992	34.7717558515	34.749771732	34.7272858451	34.6771088119	34.6105929348	34.4920180736	34.4347349158	34.4012719356	34.3575561101	34.282220577	34.180711112	34.0498868527	34.0037634443	33.9284798369	33.8412232364	33.7601737034	33.7177194332	33.6397449543	33.6027293712	33.5192925541	33.4412232292	33.3237331126	33.2978496451	32.2018839296
T021-B1BALCells-PLmiRNA_S3_R1_001	31.1270565409	31.4385603559	31.5443286289	31.6114980864	31.6489720952	35.2371319685	35.2172660655	35.19536134	35.1912473427	35.2065922089	35.2031565586	35.1806215271	35.1784319279	35.1651992748	35.1476872575	35.1125571722	35.0773165154	35.0096285768	34.9717213803	34.9253705418	34.8676023937	34.8490853741	34.8160266749	34.7722247814	34.7463618764	34.7194120436	34.6651473752	34.6058103641	34.4830526864	34.4245171982	34.3844861681	34.3376002321	34.264474546	34.1642424755	34.0397814957	33.9823778362	33.8943895264	33.8125187989	33.7347392257	33.6879160232	33.6221318829	33.5713411548	33.4906697048	33.4212030413	33.2926355266	33.2609485072	32.2430827985
T021-B2Sal2BAL-PLmiRNA_S20_R1_001	31.0800176631	31.4114690619	31.5281082349	31.5971947602	31.6350239593	35.2138364679	35.1930698558	35.1735412481	35.1654832782	35.1766471683	35.1725667101	35.1435830595	35.1371143329	35.1257368473	35.1074771376	35.0668898624	35.0304253974	34.9560739247	34.9146632007	34.8605673257	34.7765132543	34.766330191	34.7315105343	34.6930552969	34.6759316995	34.640938111	34.5805730607	34.5130837843	34.3869854547	34.3288623379	34.2865123457	34.2397743758	34.169236367	34.0557327751	33.9259003516	33.8778365374	33.7768094457	33.6826433657	33.6143248554	33.5618229525	33.4868586507	33.4473328761	33.3607772625	33.2701052699	33.1634459321	33.1567664011	32.0599984927
T021-B2Sal3BAL-PLmiRNA_S21_R1_001	31.0828424539	31.3992572088	31.5216700001	31.5984789896	31.6346692292	35.2167021587	35.1983200186	35.1616133631	35.1735452914	35.1810897842	35.1713727939	35.1452570489	35.1323105719	35.1343183772	35.1140731937	35.0780259591	35.0451726633	34.975946999	34.9409161355	34.8992453332	34.796115673	34.8064898821	34.7778702447	34.7511270505	34.7385291819	34.7131335625	34.6538894325	34.5853786932	34.4601924133	34.4075002976	34.3764263756	34.3390626462	34.2691638849	34.1567770958	34.0174107205	33.9698046892	33.8634046733	33.7568797706	33.704692035	33.6495134281	33.6013391072	33.5657138008	33.4728522462	33.353362348	33.2443729134	33.2894827645	32.1507064514
T023-B1BALCells-PBmiRNA_S10_R1_001	31.1121361384	31.3920329182	31.4987167148	31.5417864491	31.5703810126	35.0793467629	35.051922241	35.0261519443	35.0442315525	35.0485349905	35.0277685224	35.0017324637	34.975841875	34.9602891657	34.9515890472	34.9026915755	34.8667571184	34.777581273	34.7377642868	34.688987265	34.6390156086	34.5994642144	34.5614950436	34.5263793945	34.4784623431	34.4542015006	34.3871625703	34.3069821494	34.2034397114	34.1151804309	34.0448613638	33.9735938672	33.8672805429	33.7663618991	33.6296310295	33.567947352	33.4772273422	33.3964165419	33.2975504859	33.2755796537	33.1991190521	33.1278440471	33.0098685427	32.9193868502	32.7896004284	32.7517352889	31.622020872
T023-B2BCGBAL-PBmiRNA_S12_R1_001	30.9471614757	31.3406406581	31.472356272	31.5351748355	31.5726714316	35.0906935781	35.0708234997	35.0420435813	35.0480985128	35.0556563218	35.037567262	35.0136172667	34.9944009304	34.9761865381	34.967536051	34.9204863592	34.8801349937	34.7948218375	34.7467768028	34.6920857054	34.6023823432	34.5885960281	34.5425845929	34.5097873804	34.4830151556	34.4387806515	34.3694083105	34.2920526611	34.1835303418	34.108421848	34.0335372004	33.9591896764	33.8581744997	33.7512028025	33.611629264	33.5501794905	33.4312282283	33.3286164091	33.2619666751	33.2224552067	33.1696769485	33.1194113161	33.0028743595	32.8812791429	32.749409549	32.7645033031	31.6147610547
T023-B2PPDBAL-PBmiRNA_S11_R1_001	30.9291299636	31.3078395419	31.4539451265	31.5211173186	31.5597399927	35.0746668046	35.0533879653	35.0248327065	35.0303222036	35.0401011679	35.0228803743	35.0026985258	34.9861202554	34.9623468712	34.9530304473	34.9049312138	34.8658283529	34.7816445509	34.7292965373	34.678285752	34.6193591168	34.5890042206	34.543523165	34.5026195902	34.457922833	34.4255878038	34.356379391	34.2851861023	34.1727227327	34.0875162407	34.0060818357	33.9312498395	33.8285803554	33.724382576	33.5865994941	33.5219854123	33.4176948412	33.3378852485	33.2504051458	33.21776868	33.1494117232	33.0795516391	32.9657611392	32.8702985425	32.7409663804	32.7118987594	31.5987177811
T023-B2SalBAL-PBmiRNA_S8_R1_001	31.0785959078	31.4043772019	31.5294016429	31.6014825821	31.6385930253	35.221107919	35.1982143571	35.1809799346	35.1716006043	35.1830019367	35.1759586859	35.1474572258	35.1405061694	35.1285883118	35.1106244541	35.0761610329	35.0349763428	34.9645709874	34.9255561076	34.8741648938	34.7939349956	34.7828417643	34.7509241729	34.7138190678	34.6968191734	34.6673985377	34.6086353052	34.540728605	34.4136170366	34.3531340451	34.3200333923	34.2680323472	34.197957571	34.0844852399	33.9523749046	33.9074181457	33.8048833412	33.7166334969	33.6480175436	33.5919378177	33.5169116741	33.4750844158	33.3870457046	33.2991884717	33.1841377997	33.1814239623	32.0594323261
T025-B1BALRNA-PBmiRNA_S10_R1_001	30.8280327816	31.2162113153	31.3400735613	31.3960924878	31.4415295171	34.8509322429	34.8250215885	34.7778054849	34.7904255648	34.7977656431	34.7814487636	34.7626512726	34.733571509	34.7153753885	34.6952044515	34.6317465283	34.5854161916	34.4847127208	34.4480480379	34.3934597652	34.3297268335	34.2861327836	34.2432940803	34.19975722	34.1621604009	34.1182588336	34.0458481599	33.9589909355	33.8408502413	33.7432095199	33.6465127895	33.5765758433	33.4827918489	33.3693870926	33.2459121094	33.2006587363	33.0859242313	32.9628911938	32.9127367703	32.8836535998	32.8102132282	32.7300540862	32.6324271189	32.5360705347	32.4390954182	32.4136088495	31.1584867171
T025-B2BCGBAL-PBmiRNA_S14_R1_001	30.9742525262	31.2802866937	31.3769679675	31.4240936547	31.4607462139	34.8865323437	34.8610779304	34.8255209046	34.8252996089	34.8326407973	34.8141896042	34.7929990645	34.7706588037	34.7512745268	34.7320425941	34.6710738339	34.6283734594	34.5310127334	34.4983350077	34.4484144763	34.3740527985	34.3365644238	34.2976881032	34.2599138415	34.2265632695	34.1814176206	34.1137711778	34.0236576066	33.917660087	33.8169291913	33.7172027735	33.66009681	33.5746165316	33.4650729381	33.3329439593	33.2854154899	33.1697580346	33.0294002728	32.9852279278	32.9681902214	32.9125972385	32.833703329	32.7392922918	32.616435454	32.5376996381	32.5330587724	31.2728120411
T025-B2PPDBAL-PBmiRNA1_S12_R1_001	31.0230747908	31.2930199402	31.3912538226	31.4330022985	31.4682862709	34.887996202	34.8600050178	34.8206890723	34.8347795858	34.8457542483	34.8262968072	34.8061180086	34.7773121364	34.7638164072	34.7426839092	34.6742614528	34.6362738928	34.5390709	34.5046302709	34.4594052143	34.3913659058	34.3554417218	34.3146139078	34.2738383872	34.2274640849	34.1820411855	34.1175219539	34.0242584258	33.9174437678	33.8127047313	33.7106411061	33.657745755	33.5661572189	33.4558404962	33.322119669	33.2700855966	33.1626099103	33.0160279974	32.9618341235	32.9487645704	32.8936418551	32.8210651745	32.7214416535	32.6022123302	32.5282549771	32.5059255372	31.2306572689
T025-B2PPDBAL-PLmiRNA2_S13_R1_001	31.0533797279	31.2987735569	31.3752096624	31.4177894609	31.4520514079	34.8429873384	34.8212810355	34.7929319952	34.8005415975	34.816725222	34.7991629027	34.7765278577	34.751334732	34.7295068298	34.7078403727	34.6406216335	34.5949296674	34.4947176346	34.4523908294	34.4003241616	34.3427272484	34.2909600209	34.2496028234	34.1968284094	34.1472929675	34.0984040345	34.0306400436	33.9400110981	33.8202177006	33.7243789754	33.618250667	33.5498088168	33.4510230053	33.3350097709	33.2109218121	33.1499526388	33.037708977	32.9041045897	32.834246596	32.8138957795	32.7346003334	32.6553670231	32.5557273482	32.4640911934	32.3588766331	32.3051688251	31.0487279727
T025-B2SalBAL-PBmiRNA_S11_R1_001	30.8840599336	31.2198833808	31.3331697047	31.3869485659	31.4245120816	34.8225768035	34.7955229619	34.7530489317	34.7647941621	34.7651526115	34.7436354226	34.7221244559	34.6935684855	34.679745358	34.6576967719	34.5894187124	34.5438979077	34.4379363544	34.4039720076	34.3540000405	34.2646552344	34.2230597534	34.1818141533	34.146947743	34.1174569939	34.0701950358	34.0000579797	33.9019891972	33.7885413229	33.6855654964	33.5851346918	33.530643924	33.4404095679	33.3232891629	33.184583661	33.1371397172	33.0175974513	32.8712822071	32.8242543126	32.7995538912	32.7411757956	32.66726875	32.5659099473	32.4294935861	32.3467362211	32.3550266505	31.0668544888
T026-B1BALCells-PBmiRNA_S13_R1_001	31.0876522625	31.3972516614	31.5039887743	31.5506604597	31.5814542329	35.1086003911	35.0839633451	35.0431155917	35.0708062432	35.070067854	35.0525398514	35.0279520608	34.9999003485	34.9924169654	34.9794649833	34.9338469266	34.8997143433	34.8172503042	34.7751760244	34.7300483858	34.6563237451	34.6330074595	34.5993875783	34.5666599777	34.5319800546	34.5017216295	34.4378560212	34.3550701438	34.2545264546	34.171681164	34.1040037172	34.038774504	33.9331625639	33.8333934846	33.7031549082	33.6456970482	33.5540077591	33.4705677239	33.378669053	33.3497958503	33.2827505649	33.2210292133	33.1068585784	32.9985959328	32.8650068023	32.860721058	31.6942001363
T026-B2BCGBAL-PBmiRNA_S17_R1_001	30.983324653	31.3200343495	31.4571033646	31.5153556428	31.5510869853	35.0590776863	35.0382671727	34.9777243767	35.0206792981	35.0232040002	34.9977408284	34.9747521928	34.9378405977	34.9346163588	34.9189817736	34.8719111787	34.8383869421	34.7514492324	34.7077529671	34.6599510682	34.5856724768	34.5641989582	34.5276495741	34.4926071933	34.4550275886	34.4276970697	34.3598933754	34.2793545731	34.1720426772	34.0893549404	34.0148200858	33.9459178377	33.8296634289	33.734359383	33.6045666743	33.5377290531	33.4482120316	33.36900322	33.2747821948	33.2459787073	33.1760041608	33.1126743786	32.9890514386	32.8877600404	32.7457440072	32.7378142374	31.5328940261
T026-B2PPDBAL-PBmiRNA1_S15_R1_001	31.088928584	31.3970215313	31.5011547574	31.5540617932	31.5832499853	35.1026474962	35.0852638059	35.0352733264	35.0705057673	35.076381181	35.0535541989	35.028642031	34.9924966294	34.9921480877	34.9791121192	34.937728972	34.9042509699	34.8222166238	34.7819038421	34.7324302136	34.6531986899	34.6368005699	34.6024060272	34.570633933	34.5356105698	34.5088332314	34.4464591401	34.3671951069	34.2617294068	34.1894196506	34.1095987161	34.0514662108	33.9446994687	33.8467942416	33.710441622	33.6537472875	33.5664021392	33.4784479373	33.3958469933	33.3598594005	33.2977468492	33.2516573286	33.1362800325	33.0120167115	32.8954803551	32.9011729954	31.7084404903
T026-B2PPDBAL-PLmiRNA2_S16_R1_001	31.2272601031	31.4531744465	31.5283357142	31.5698698535	31.597514869	35.1242323116	35.107366971	35.0895116413	35.1069183321	35.1182222801	35.0962345465	35.0701828449	35.0458017369	35.0298472416	35.0184053498	34.9734364336	34.9391731838	34.8613274682	34.814722502	34.768838408	34.7131729984	34.6846142831	34.6481416752	34.6082631632	34.5671629137	34.5381799625	34.4796382591	34.4063841034	34.3037485577	34.2270511704	34.1514091766	34.0910487431	33.9936823076	33.898353708	33.7694359562	33.7057496494	33.6193737561	33.5441140624	33.4540819042	33.4261574198	33.3573759206	33.2974938009	33.1940201996	33.0994244943	32.9744519033	32.9393106599	31.7996407901
T026-B2SalBAL-PBmiRNA_S14_R1_001	30.9553030576	31.3361167053	31.4612417563	31.5234732229	31.5618552836	35.0694923404	35.0481077574	35.0206332673	35.0274630979	35.0350111972	35.0189759	35.0009274775	34.9858717749	34.9629007717	34.9540513433	34.9086582746	34.8717248888	34.7856211141	34.7337037197	34.6878452275	34.6262116822	34.5944224931	34.5513822839	34.511382413	34.4692037839	34.4358043098	34.3696164213	34.2963133768	34.1887220428	34.102570249	34.0255816754	33.9538814112	33.8544028151	33.7494159596	33.6135132718	33.5497902896	33.4487160879	33.3670487444	33.279182101	33.249891153	33.1827134757	33.1127742634	33.0007533237	32.9004909869	32.7731454175	32.7439520849	31.6397504649
T028-B1BAL-PBmiRNA_S23_R1_001	31.1360391418	31.4157037997	31.4992842806	31.5513263164	31.5861286159	35.1224873876	35.1044686956	35.079764403	35.078538536	35.0833691514	35.0651137447	35.0406330602	35.0268350687	35.0037469477	34.9913635243	34.9450570817	34.906300135	34.8254854121	34.776962867	34.7345395757	34.6744772178	34.6370767886	34.593740708	34.5538630066	34.520245568	34.482191908	34.4192764802	34.3446350856	34.2410646545	34.1508680052	34.0773995649	34.0139291182	33.9248267601	33.8211350155	33.6854325459	33.6173168931	33.5173384743	33.4354299499	33.3527118198	33.3268495994	33.2669711684	33.185816751	33.0879324099	32.9966056661	32.8673189415	32.8440940392	31.7310590447
T028-B2BCGBAL-PBmiRNA_S26_R1_001	31.1849850362	31.4280866529	31.511840253	31.5559701851	31.5892102803	35.1284744787	35.1069727555	35.0869962468	35.089019116	35.1003669234	35.0861388225	35.065313999	35.0527557605	35.0326088783	35.0197512351	34.9684836693	34.9348182147	34.8571696126	34.8102377159	34.7700302948	34.7225421451	34.6811597747	34.6425738623	34.5997898243	34.5584855717	34.524807544	34.4633117845	34.3895642509	34.2873537381	34.2006462501	34.1290012112	34.0609573323	33.9735087873	33.8708013168	33.7415951367	33.6756852955	33.5822897245	33.5033683035	33.4127228055	33.3910420748	33.3230746241	33.2444350992	33.1434895098	33.0602979147	32.9352427926	32.8899366113	31.7859377619
T028-B2PPDBAL-PBmiRNA_S25_R1_001	31.1779415989	31.4053985519	31.4888605146	31.5369233895	31.5713834162	35.0880779994	35.0694661954	35.0465468802	35.0477077419	35.0576605667	35.0402670173	35.0165126185	35.0020062389	34.9830453435	34.9696950991	34.9161354355	34.8826339653	34.8015830853	34.7561715738	34.7110653055	34.6482900295	34.6125236517	34.5727135699	34.53521052	34.4983341451	34.4623367015	34.4032624513	34.3223316247	34.2178334999	34.1305990108	34.0572077078	33.9973999829	33.9063852492	33.8006635355	33.6608303256	33.5958023162	33.501836124	33.4141898906	33.3238099513	33.3007910557	33.2357726104	33.1677628031	33.0627802204	32.9578976079	32.8414468211	32.8148040475	31.6770389935
T028-B2SalBAL-PBmiRNA_S24_R1_001	31.1371394128	31.407000545	31.4949329701	31.5499652784	31.5863323451	35.1318456692	35.1089902982	35.0770775174	35.0853378497	35.0937984045	35.0793674785	35.0583548943	35.0398916658	35.0194833468	35.0079802351	34.9566467372	34.9198672143	34.8400670168	34.7937498264	34.7499309913	34.6906589142	34.6625448497	34.6218303172	34.5854470204	34.5477092085	34.5155620698	34.4551764035	34.3780403057	34.2787062416	34.1934173589	34.1237248106	34.0581455473	33.9696688092	33.8735534864	33.7438296402	33.6790862591	33.5788460286	33.5051647836	33.4248404523	33.4023851722	33.3415426282	33.2647205379	33.1613982569	33.0731268551	32.95073389	32.9341526494	31.8003580347
T030-B1BALRNA-PBmiRNA_S5_R1_001	30.9326171476	31.1967919683	31.307926061	31.365052819	31.4050474618	34.7916548132	34.7702114347	34.7225083849	34.7366438533	34.7511829981	34.7346498817	34.7112392344	34.6779185102	34.6658538175	34.6378586025	34.5479826871	34.5029918747	34.3919977203	34.3559199988	34.3066066437	34.2425601656	34.1843252602	34.1432904024	34.093758525	34.0484566178	33.9961466646	33.925470599	33.8200414124	33.702839659	33.5983274868	33.4985542092	33.426083947	33.3348457622	33.2107545152	33.0782409848	33.0288498293	32.9044508344	32.7700952645	32.7118265555	32.6897134414	32.6092250283	32.5173534189	32.4200864428	32.3048251971	32.2143762752	32.1941317177	30.9031616224
T031-B1BALRNA-PBmiRNA_S6_R1_001	30.9373349621	31.2679278271	31.3683144596	31.4174890224	31.4559275147	34.8749320168	34.8449663285	34.8089169152	34.813948952	34.8222739947	34.8068773932	34.7866353631	34.7635870874	34.741870044	34.7187279492	34.6560424691	34.609952935	34.5123019982	34.4727870029	34.4223192039	34.3646673806	34.3144955421	34.2726763747	34.2237669881	34.1800316711	34.1348107564	34.0645842456	33.9765609339	33.864659915	33.7642064156	33.6608728937	33.5926249101	33.502186966	33.3879365436	33.2647725262	33.2115867324	33.0979668182	32.9725145385	32.9196118587	32.8943643711	32.8222437768	32.7365001694	32.6425528284	32.5501739834	32.4509722591	32.4159784795	31.1810641855
T031-B2BCGBAL-PBmiRNA_S9_R1_001	30.9592128124	31.238591663	31.3407390655	31.3950680744	31.431128706	34.8333626183	34.8114152461	34.7662637328	34.778768643	34.7882293369	34.7691795727	34.7491338418	34.7168747912	34.7068281087	34.6805442608	34.5957578624	34.5545606933	34.4518270285	34.413753875	34.3684630937	34.2966392167	34.242862571	34.2030151763	34.1596299617	34.1191768513	34.066060749	33.9950706172	33.890137672	33.7757018963	33.6734922388	33.5728728733	33.5048883725	33.4180198501	33.2990808938	33.1612381203	33.1204718376	32.99652902	32.8618711708	32.8091700016	32.7805636479	32.7016021707	32.608070947	32.5224532486	32.3939706185	32.3057341871	32.2914324985	31.0071796066
T031-B2PPDBAL-PBmiRNA_S8_R1_001	30.9705562647	31.2443517852	31.3439455706	31.391991862	31.4289791177	34.8272217673	34.8048607049	34.7674865393	34.776454656	34.7907104903	34.7723951121	34.7513837721	34.7258972608	34.7084879576	34.6865035405	34.6171488634	34.574651868	34.472054002	34.4345371244	34.3847758481	34.3336070442	34.2861446256	34.2457544901	34.199816187	34.1521114331	34.1111689406	34.0402926595	33.9497774219	33.8351987075	33.7350625832	33.6397335987	33.5662494325	33.4674974564	33.3585436941	33.2388068715	33.1897799141	33.0806952828	32.9573487557	32.8970373175	32.8735304344	32.7902548913	32.7062417967	32.6110793773	32.524121184	32.4223482239	32.384734468	31.1311610528
T031-B2SalBAL-PBmiRNA_S7_R1_001	30.8419321259	31.1966082626	31.3158900087	31.3709181295	31.4109519662	34.8034925874	34.7772438001	34.7432414996	34.746155147	34.7546132938	34.7371904926	34.7162901979	34.6926729843	34.6693817637	34.6495045297	34.5815095126	34.5359597076	34.4298485393	34.3932157587	34.3365112298	34.2819625362	34.2247819178	34.1826757604	34.1341292789	34.0874452659	34.0406926366	33.9665374691	33.8745997667	33.7587560575	33.6536002219	33.5510381505	33.4782492927	33.3803135123	33.2591837172	33.1347158164	33.0847149407	32.9706640031	32.8414888984	32.7806003767	32.754959892	32.6737213155	32.5823581268	32.4871214448	32.3863535322	32.2880462478	32.2436803168	31.0054408635
T032-B1BALRNA-PBmiRNA_S23_R1_001	30.764704547	31.1389338031	31.2700911141	31.3368056068	31.3791933403	34.7561926648	34.7333047688	34.6841520834	34.7027912752	34.7107094084	34.6903239755	34.6694875755	34.6321593918	34.6199296901	34.5947303798	34.5126668141	34.4707882542	34.360554949	34.3126026041	34.2653177615	34.1740257333	34.1311235162	34.0923638381	34.0497434096	34.0111902633	33.9583276402	33.8875525791	33.7713243811	33.6551861408	33.547412517	33.443722964	33.3727861712	33.2818622798	33.1592003925	33.0197632578	32.9834052395	32.8475658514	32.7094010836	32.6546152072	32.6205051261	32.5377957431	32.4431357192	32.3425482285	32.2041715388	32.1179873497	32.1218329229	30.8074786291
T032-B2BCGBAL-PBmiRNA1_S28_R1_001	30.9410296225	31.2325954487	31.3341660732	31.380316629	31.4192822001	34.8163504129	34.7879395823	34.7499335898	34.7511501371	34.7662360523	34.7484410816	34.7245736603	34.6989760727	34.6785911367	34.6589755191	34.5896228831	34.544846008	34.4410796837	34.4054406618	34.3527884773	34.2878142339	34.2468963014	34.2082588585	34.1642074718	34.1240077983	34.0773265168	34.0100068622	33.9130363058	33.8026896579	33.7061028389	33.6044780347	33.5401850152	33.446660641	33.3366453539	33.2060345918	33.1626581784	33.0455169689	32.9138162377	32.8593616081	32.840539382	32.7695447708	32.6903992067	32.597048475	32.4834953357	32.4011707936	32.377048607	31.096726948
T032-B2BCGBAL-PLmiRNA2_S29_R1_001	30.9566037776	31.2435166104	31.3476306971	31.3924104608	31.4265494295	34.8179587779	34.7942736875	34.7661286185	34.771183098	34.7888934027	34.7669162238	34.7461232414	34.7199045938	34.6940928469	34.6746726309	34.612294473	34.568240808	34.4675443707	34.4256862776	34.3718055284	34.3185548067	34.2737502693	34.232282757	34.1842628545	34.1375516687	34.094335397	34.0273813083	33.9437895617	33.8288670849	33.7355475155	33.6326938281	33.5611726179	33.4663076633	33.3589839794	33.2435657012	33.1895785782	33.0857598243	32.9653175874	32.9103084011	32.8874443815	32.804398156	32.7269497599	32.6341160374	32.5507255421	32.4497065394	32.3996870255	31.1697315163
T032-B2PPDBAL-PBmiRNA1_S25_R1_001	30.9322353804	31.1998440568	31.3060677817	31.3589839714	31.3963130592	34.7771442727	34.7521130519	34.7148593946	34.7167713474	34.7326172174	34.7129482803	34.6878058704	34.6619784657	34.6420384886	34.6217784879	34.5510172331	34.5083741783	34.4007575105	34.3659203519	34.3125047974	34.2495402773	34.2061705762	34.165840067	34.1204165402	34.0791426765	34.0351445467	33.9661606144	33.8719320908	33.758293326	33.6581072058	33.5569733686	33.4953060193	33.4008823491	33.2905652436	33.158758255	33.1094607119	32.9982803935	32.8606253448	32.8065891763	32.787727057	32.7136420407	32.6372694811	32.5417911161	32.4354975489	32.3458055982	32.3148474946	31.0417109559
T032-B2PPDBAL-PLmiRNA2_S26_R1_001	30.9232145212	31.2432170427	31.351293926	31.4016982081	31.4410633457	34.8489251394	34.8229403055	34.7887528208	34.793802977	34.8037625389	34.7841172841	34.7645971372	34.7426342581	34.7191500813	34.6981544341	34.6347096835	34.5890160365	34.487227542	34.4456212964	34.3971482962	34.3303944239	34.2836538595	34.239908294	34.1906696892	34.1489441194	34.1035717664	34.0340680368	33.9505245799	33.8330716079	33.7346448521	33.6291830778	33.5677849318	33.4762675858	33.3650647788	33.2404930389	33.1817060184	33.0668926106	32.9349864628	32.8848229232	32.8653937586	32.8008151096	32.7162139099	32.6228373988	32.5202818213	32.423275148	32.3913140707	31.16282434
T032-B2PPDBAL-PLmiRNA3_S27_R1_001	30.9641757303	31.2557773607	31.3582595478	31.407824643	31.4449260956	34.8554164333	34.8328543802	34.792035792	34.7995795052	34.8106632234	34.7891017799	34.7659539425	34.734757153	34.7213843846	34.7001624996	34.6260499414	34.5831464354	34.4833050251	34.4485465434	34.3977385979	34.3107454525	34.2776206825	34.2355119468	34.1974559231	34.1628040828	34.1168402183	34.0494674203	33.9533578991	33.8396418219	33.7378306728	33.6384957371	33.586830941	33.4948883841	33.3853731085	33.2481958423	33.2026653586	33.0884640367	32.9446421245	32.8991896211	32.8763174242	32.815979634	32.7408549937	32.6433570039	32.5116457874	32.4347539439	32.4372045328	31.1375724164
